Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
701,0,1,,0.000819,0.317721,0,1,0.00133,0,1,0
702,0,16,0.375,0.013104,0.368659,0.000048,1,0.040632,0.111111,0.888889,0.111111
703,0,35,0.611765,0.028665,0.392352,0.000065,1,0.087234,0.341463,0.658537,0.146341
704,0,2,1,0.001638,0.343847,0,1,0.002222,0,1,0
705,0,1,,0.000819,0.264171,0,1,0.001527,0,1,0
708,0,4,0.5,0.003276,0.329822,0.000002,1,0.019685,0.2,0.8,0.2
709,0,4,,0.003276,0.363501,0.000042,1,0.014652,0,1,0
711,0,21,0.461905,0.017199,0.410696,0.000312,1,0.122807,0,1,0
713,0,6,0.533333,0.004914,0.352076,0.000004,1,0.00894,0.428571,0.571429,0.142857
714,0,27,0.509972,0.022113,0.397979,0.000133,1,0.043541,0.633333,0.366667,0.1
715,0,5,0.8,0.004095,0.361243,0.000001,1,0.005988,0,1,0
716,0,1,,0.000819,0.28662,0,1,0.001117,0,1,0
717,0,1,,0.000819,0.247919,0,1,0.00155,1,0,0
718,0,2,,0.001638,0.307712,0.000001,1,0.008584,1,0,0
720,0,2,1,0.001638,0.326122,0,0,0.004587,0.5,0.5,0
721,0,6,0.333333,0.004914,0.390595,0.000123,1,0.017413,0.142857,0.857143,0.142857
722,0,3,,0.002457,0.308411,0.000002,1,0.005272,0,1,0
725,0,12,0.348485,0.009828,0.380019,0.000034,1,0.0625,0.142857,0.857143,0.142857
726,0,93,0.429173,0.076167,0.415872,0.000965,1,0.18932,0.641026,0.358974,0.205128
727,0,54,0.37666,0.044226,0.413478,0.001075,1,0.205298,0.580645,0.419355,0.129032
730,0,8,0.214286,0.006552,0.329555,0.000154,1,0.030303,0.545455,0.454545,0.272727
731,0,11,0.509091,0.009009,0.366447,0.000077,1,0.060773,0.363636,0.636364,0
732,0,2,,0.001638,0.299779,0.000008,1,0.002789,0,1,0
735,0,14,0.549451,0.011466,0.371576,0.000166,1,0.01931,0.214286,0.785714,0
736,0,27,0.575499,0.022113,0.387865,0.000051,1,0.058501,0.28125,0.71875,0.15625
737,0,40,0.221795,0.03276,0.434211,0.009077,1,0.053927,0.347826,0.652174,0.130435
738,0,1,,0.000819,0.259787,0,1,0.001001,1,0,0
739,0,6,0.4,0.004914,0.35817,0.00009,1,0.010545,0,1,0
740,0,1,,0.000819,0.299045,0,1,0.002801,0,1,0
744,0,2,,0.001638,0.32276,0.000003,1,0.006211,0.666667,0.333333,0.333333
745,0,3,,0.002457,0.315097,0.000034,0,0.004615,0.666667,0.333333,0
747,0,13,0.692308,0.010647,0.371803,0.001299,1,0.024348,0.071429,0.928571,0.071429
749,0,5,0.2,0.004095,0.405109,0.000441,1,0.011364,0,1,0
754,0,102,0.343817,0.083538,0.459714,0.006217,1,5.68,0.514085,0.485915,0.28169
757,0,1,,0.000819,0.267881,0,1,0.00211,0,1,0
758,0,1,,0.000819,0.302827,0,1,0.001416,1,0,0
760,0,5,0.8,0.004095,0.363718,0.000006,1,0.142857,0,1,0
761,0,2,,0.001638,0.328314,0.000003,1,0.004425,0,1,0
762,0,112,0.213803,0.091728,0.430688,0.00324,1,0.382114,0.489362,0.510638,0.205674
763,0,10,0.266667,0.00819,0.37135,0.000039,1,0.033333,0.461538,0.538462,0.230769
764,0,59,0.212741,0.048321,0.422491,0.001569,1,0.127237,0.78125,0.21875,0.078125
766,0,7,0.333333,0.005733,0.355666,0.000046,1,0.014235,0.5,0.5,0.125
767,0,48,0.179965,0.039312,0.393744,0.000939,1,0.085346,0.773585,0.226415,0.09434
768,0,11,0.327273,0.009009,0.356705,0.000106,1,0.039171,0.352941,0.647059,0.352941
771,0,2,1,0.001638,0.331884,0,1,0.004057,0,1,0
772,0,26,0.32,0.021294,0.400328,0.000262,1,0.030706,0.233333,0.766667,0.133333
773,0,70,0.260455,0.05733,0.458333,0.003761,1,0.100467,0.290698,0.709302,0.186047
774,0,4,,0.003276,0.319216,0.003275,1,0.00431,0,1,0
775,0,78,0.160839,0.063882,0.424843,0.004976,1,0.211009,0.4,0.6,0.321739
776,0,1,,0.000819,0.323701,0,1,0.003717,0.5,0.5,0.5
778,0,36,0.25873,0.029484,0.412779,0.000954,1,0.07154,0.26087,0.73913,0.217391
779,0,39,0.182186,0.031941,0.382519,0.000454,1,0.46988,1,0,0
780,0,1,,0.000819,0.323701,0,1,0.001182,1,0,0
781,0,91,0.184371,0.074529,0.440635,0.004844,1,0.140562,0.333333,0.666667,0.133333
784,0,6,0.4,0.004914,0.370112,0.000013,1,0.015152,0.285714,0.714286,0.142857
786,0,32,0.385081,0.026208,0.398499,0.000195,1,0.19883,0.794118,0.205882,0.058824
790,0,3,0.333333,0.002457,0.345403,0.000002,1,0.008,0,1,0
791,0,12,0.545455,0.009828,0.377551,0.000025,1,0.171053,0.153846,0.846154,0.076923
793,0,46,0.127536,0.037674,0.400722,0.006843,1,0.079843,0.311475,0.688525,0.245902
794,0,1,,0.000819,0.181723,0,0,0.001271,1,0,0
796,0,12,0.484848,0.009828,0.384325,0.000028,1,0.018786,0.153846,0.846154,0.076923
797,0,2,,0.001638,0.306784,0.000065,1,0.004415,0,1,0
798,0,143,0.097311,0.117117,0.462325,0.01535,1,0.173755,1,0,0
799,0,1,,0.000819,0.268765,0,1,0.002994,1,0,0
800,0,1,,0.000819,0.288789,0,1,0.001661,1,0,0
801,0,16,0.358333,0.013104,0.399934,0.000124,1,0.057627,0.235294,0.764706,0.058824
803,0,22,0.285714,0.018018,0.386882,0.000206,1,0.058548,0.68,0.32,0.12
804,0,2,,0.001638,0.335809,0.000001,1,0.002538,0,1,0
805,0,14,0.21978,0.011466,0.38873,0.00095,1,0.02259,0.466667,0.533333,0.066667
808,0,7,0.190476,0.005733,0.37,0.000188,0,0.020408,0.125,0.875,0.125
809,0,13,0.397436,0.010647,0.386515,0.000069,1,0.025408,0.071429,0.928571,0.071429
811,0,7,0.095238,0.005733,0.350359,0.000049,1,0.008861,0,1,0
812,0,2,1,0.001638,0.352381,0,1,0.003515,0.5,0.5,0
813,0,28,0.415344,0.022932,0.401381,0.000206,1,0.041494,0.2,0.8,0.066667
814,0,27,0.316239,0.022113,0.400985,0.000351,1,0.644444,0.517241,0.482759,0.068966
815,0,20,0.421053,0.01638,0.406593,0.000159,1,0.061765,0.095238,0.904762,0.047619
818,0,97,0.241838,0.079443,0.469796,0.008971,1,1.460526,0.522523,0.477477,0.126126
819,0,3,0.333333,0.002457,0.307402,0.000001,1,0.016667,1,0,0
820,0,3,0.333333,0.002457,0.22204,0.001638,0,0.010101,0.5,0.5,0.25
821,0,2,1,0.001638,0.222,0,0,0.007075,0.666667,0.333333,0.333333
822,0,38,0.196302,0.031122,0.397332,0.000496,1,0.060976,0.75,0.25,0.05
823,0,18,0.503268,0.014742,0.392352,0.000084,1,0.035959,0.190476,0.809524,0.142857
824,0,66,0.412121,0.054054,0.43344,0.000596,1,0.102857,0.25,0.75,0.083333
825,0,2,1,0.001638,0.331164,0,1,0.016807,1,0,0
826,0,107,0.226944,0.087633,0.430688,0.002164,1,0.177584,0.778689,0.221311,0.122951
827,0,3,1,0.002457,0.353708,0,1,0.005017,0,1,0
828,0,12,0.318182,0.009828,0.370449,0.000076,1,0.027372,0.466667,0.533333,0.2
829,0,20,0.352632,0.01638,0.440476,0.000518,1,0.066456,0.285714,0.714286,0.047619
831,0,6,0.333333,0.004914,0.33879,0.000014,1,0.008024,0.5,0.5,0.25
833,0,3,0.333333,0.002457,0.334429,0.000007,1,0.015707,0.666667,0.333333,0
834,0,1,,0.000819,0.321654,0,1,0.001859,1,0,0
835,0,90,0.289388,0.07371,0.431754,0.002659,1,0.654088,0.538462,0.461538,0.134615
836,0,11,0.509091,0.009009,0.405244,0.000044,1,0.014785,0,1,0
837,0,42,0.369338,0.034398,0.433594,0.000711,1,0.090909,0.6,0.4,0.16
838,0,28,0.338624,0.022932,0.440953,0.000722,1,0.034965,0.4,0.6,0.066667
839,0,22,0.359307,0.018018,0.394635,0.000118,1,0.026999,0.346154,0.653846,0.153846
840,0,4,0.166667,0.003276,0.3424,0.000003,1,0.004843,0.25,0.75,0
841,0,5,0.6,0.004095,0.354736,0.000005,1,0.009646,0.5,0.5,0.166667
842,0,10,0.444444,0.00819,0.361243,0.000066,1,0.016064,0.5,0.5,0.166667
843,0,31,0.27957,0.025389,0.384688,0.000331,1,0.427083,0.317073,0.682927,0.243902
846,0,1,,0.000819,0.321909,0,1,0.001504,0,1,0
847,0,11,0.381818,0.009009,0.388854,0.000047,1,0.014946,0.181818,0.818182,0
848,0,1,,0.000819,0.323701,0,1,0.001623,1,0,0
849,0,3,0.333333,0.002457,0.332155,0.000002,1,0.003356,1,0,0
850,0,3,,0.002457,0.32482,0.000017,1,0.004769,0,1,0
856,0,108,0.215992,0.088452,0.475097,0.01046,1,13.555556,0.311475,0.688525,0.114754
857,0,20,0.284211,0.01638,0.387865,0.000143,1,0.030864,0.05,0.95,0
858,0,4,0.5,0.003276,0.336456,0.000001,1,0.006211,0.75,0.25,0
859,0,7,0.571429,0.005733,0.368437,0.000005,1,0.01341,0.142857,0.857143,0
860,0,19,0.309942,0.015561,0.399673,0.000292,1,0.041145,0.173913,0.826087,0.173913
861,0,8,0.535714,0.006552,0.388482,0.000016,1,0.043902,0.111111,0.888889,0.111111
863,0,1,,0.000819,0.279533,0,1,0.003906,0.5,0.5,0.5
864,0,9,0.611111,0.007371,0.370112,0.000005,1,0.010856,0.111111,0.888889,0
865,0,32,0.243952,0.026208,0.409869,0.000402,1,0.087886,0.459459,0.540541,0.135135
868,0,1,,0.000819,0.287565,0,1,0.002415,1,0,0
869,0,9,0.416667,0.007371,0.361564,0.000014,1,0.012016,1,0,0
870,0,5,0.1,0.004095,0.356288,0.000032,1,0.025641,0.2,0.8,0
871,0,5,0.4,0.004095,0.352381,0.000005,1,0.008681,1,0,0
872,0,21,0.242857,0.017199,0.372029,0.000172,1,0.069536,1,0,0
873,0,13,0.294872,0.010647,0.383721,0.000044,1,0.019886,0.142857,0.857143,0.071429
874,0,15,0.285714,0.012285,0.389971,0.000165,1,0.082126,0.352941,0.647059,0.117647
875,0,5,0.2,0.004095,0.364152,0.000013,1,0.006494,0.166667,0.833333,0.166667
876,0,5,0.4,0.004095,0.361456,0.000006,1,0.010616,0.2,0.8,0
879,0,20,0.210526,0.01638,0.434365,0.000842,1,0.047962,0.55,0.45,0
881,0,16,0.466667,0.013104,0.380492,0.000037,1,0.01986,0.529412,0.470588,0.058824
882,0,11,0.218182,0.009009,0.377902,0.000418,1,0.017038,0.153846,0.846154,0.153846
884,0,1,,0.000819,0.296431,0,1,0.002237,0,1,0
886,0,39,0.232119,0.031941,0.418294,0.001379,1,0.063725,0,1,0
887,0,4,0.166667,0.003276,0.370337,0.000049,1,0.009009,0.2,0.8,0.2
888,0,2,,0.001638,0.321316,0,1,0.002564,1,0,0
889,0,3,0.333333,0.002457,0.349256,0.000002,1,0.004559,1,0,0
890,0,1,,0.000819,0.300591,0,0,0.001342,0,1,0
891,0,5,0.2,0.004095,0.415447,0.000175,1,0.009788,0.166667,0.833333,0.166667
892,0,95,0.230683,0.077805,0.432825,0.005022,1,0.196694,0.521008,0.478992,0.201681
893,0,21,0.257143,0.017199,0.404707,0.000329,1,0.45098,0.608696,0.391304,0.086957
894,0,4,0.333333,0.003276,0.363069,0.00001,1,0.005122,0.5,0.5,0
895,0,31,0.348387,0.025389,0.428271,0.000652,1,0.042787,0.257143,0.742857,0.114286
896,0,3,0.333333,0.002457,0.344818,0.00015,1,0.004155,0,1,0
897,0,16,0.241667,0.013104,0.394253,0.000283,1,0.033451,0.473684,0.526316,0.157895
898,0,13,0.141026,0.010647,0.344332,0.000067,1,0.057778,0.923077,0.076923,0
899,0,10,0.244444,0.00819,0.355977,0.000067,1,0.045752,0.5,0.5,0.285714
901,0,16,0.45,0.013104,0.397073,0.000162,1,0.069536,0.52381,0.47619,0.238095
903,0,4,0.666667,0.003276,0.349256,0.000001,1,0.009042,0.6,0.4,0.2
904,0,18,0.235294,0.014742,0.382759,0.000139,1,0.038869,0.409091,0.590909,0.181818
907,0,33,0.308712,0.027027,0.42293,0.001193,1,0.057143,0.25,0.75,0.175
910,0,1,,0.000819,0.296791,0,1,0.001957,1,0,0
911,0,5,0.1,0.004095,0.35289,0.000108,1,0.008897,0.2,0.8,0
912,0,1,,0.000819,0.300591,0,0,0.001318,0,1,0
913,0,11,0.072727,0.009009,0.333151,0.000113,1,0.020873,1,0,0
914,0,5,0.3,0.004095,0.349656,0.000025,1,0.011009,0.333333,0.666667,0.166667
915,0,4,0.5,0.003276,0.353913,0.000002,1,0.006974,0.2,0.8,0.2
916,0,21,0.447619,0.017199,0.396171,0.000069,1,0.042969,0.090909,0.909091,0.045455
918,0,14,0.527473,0.011466,0.390845,0.000043,1,0.024194,0.066667,0.933333,0.066667
919,0,104,0.178305,0.085176,0.417436,0.003128,1,0.181818,0.72807,0.27193,0.087719
920,0,3,,0.002457,0.310529,0.00003,1,0.00655,0,1,0
922,0,36,0.309524,0.029484,0.394635,0.000353,1,0.053483,0.232558,0.767442,0.162791
925,0,5,0.2,0.004095,0.377434,0.000036,1,0.04065,0,1,0
926,0,2,,0.001638,0.337946,0.000001,1,0.006006,0.5,0.5,0
929,0,2,,0.001638,0.327083,0.000002,1,0.002937,1,0,0
930,0,19,0.345029,0.015561,0.380611,0.000193,1,0.039062,0.44,0.56,0.24
931,0,2,1,0.001638,0.311718,0,1,0.004739,0,1,0
933,0,19,0.245614,0.015561,0.387619,0.000168,1,0.029455,0.7,0.3,0.05
936,0,78,0.296037,0.063882,0.43842,0.002162,1,0.137879,0.714286,0.285714,0.142857
937,0,18,0.366013,0.014742,0.390096,0.000044,1,0.114754,0.190476,0.809524,0.142857
938,0,15,0.52381,0.012285,0.413198,0.000102,1,0.025532,0.277778,0.722222,0.166667
939,0,1,,0.000819,0.302153,0,1,0.003311,1,0,0
940,0,17,0.345588,0.013923,0.39902,0.000176,1,0.091371,0.055556,0.944444,0.055556
942,0,15,0.371429,0.012285,0.392352,0.000056,1,0.152381,0.0625,0.9375,0.0625
945,0,2,1,0.001638,0.25803,0,1,0.003597,1,0,0
946,0,16,0.35,0.013104,0.39553,0.000142,1,0.027182,0.421053,0.578947,0.157895
947,0,18,0.333333,0.014742,0.397849,0.000112,1,0.129496,0,1,0
949,0,26,0.187692,0.021294,0.373737,0.000294,1,0.044905,1,0,0
950,0,30,0.347126,0.02457,0.388235,0.00031,1,0.167442,0.5,0.5,0.166667
951,0,3,,0.002457,0.323701,0.000005,1,0.004926,0,1,0
954,0,3,0.666667,0.002457,0.356392,0.000001,1,0.005525,1,0,0
955,0,8,0.357143,0.006552,0.358485,0.000011,1,0.152778,0.454545,0.545455,0.272727
956,0,82,0.187594,0.067158,0.425584,0.005082,1,0.317881,0.270833,0.729167,0.145833
958,0,7,0.047619,0.005733,0.333972,0.000019,1,0.007543,0.857143,0.142857,0
959,0,15,0.457143,0.012285,0.383359,0.00007,1,0.050633,0.375,0.625,0.0625
960,0,2,1,0.001638,0.323787,0,1,0.004304,0.333333,0.666667,0.333333
962,0,6,0.333333,0.004914,0.33804,0.000009,1,0.015038,0.5,0.5,0
964,0,12,0.242424,0.009828,0.365569,0.000079,1,0.020067,0.75,0.25,0
965,0,8,0.285714,0.006552,0.350661,0.000037,1,0.017794,0.3,0.7,0.2
966,0,67,0.316599,0.054873,0.439051,0.001881,1,0.085896,0.333333,0.666667,0.17284
967,0,54,0.385045,0.044226,0.424696,0.000535,1,0.294931,0.625,0.375,0.15625
968,0,14,0.241758,0.011466,0.372711,0.00105,1,0.03304,0.2,0.8,0.066667
970,0,4,0.333333,0.003276,0.3921,0.000016,1,0.005277,0.25,0.75,0
972,0,59,0.24547,0.048321,0.426178,0.003504,1,17,0.441176,0.558824,0.132353
973,0,38,0.263158,0.031122,0.404439,0.000648,1,0.05036,0.785714,0.214286,0.095238
974,0,22,0.268398,0.018018,0.415306,0.000704,1,0.029814,0.291667,0.708333,0.083333
975,0,7,0.333333,0.005733,0.389598,0.000086,1,0.011412,0.125,0.875,0.125
977,0,11,0.290909,0.009009,0.390345,0.000172,1,0.010816,0,1,0
978,0,2,,0.001638,0.306784,0,1,0.00303,1,0,0
979,0,75,0.04036,0.061425,0.429627,0.028141,0,0.10917,1,0,0
980,0,104,0.15758,0.085176,0.437008,0.006652,1,0.194553,0.393333,0.606667,0.306667
981,0,58,0.214156,0.047502,0.416014,0.002599,1,0.089947,0.308824,0.691176,0.147059
982,0,17,0.441176,0.013923,0.387865,0.000461,1,0.056022,0.3,0.7,0.15
983,0,2,1,0.001638,0.335809,0,1,0.005831,1,0,0
984,0,2,,0.001638,0.340206,0.000002,1,0.01087,0,1,0
987,0,1,,0.000819,0.323701,0,1,0.001339,1,0,0
988,0,31,0.35914,0.025389,0.384204,0.000122,1,0.070764,0.736842,0.263158,0.184211
989,0,12,0.318182,0.009828,0.380255,0.000055,1,0.018657,0.6,0.4,0.2
990,0,81,0.048457,0.066339,0.419443,0.009127,1,0.259615,1,0,0
991,0,10,0.466667,0.00819,0.376155,0.000009,1,0.019231,0.8,0.2,0
992,0,8,0.178571,0.006552,0.378605,0.000038,1,0.0125,0.111111,0.888889,0.111111
993,0,37,0.316817,0.030303,0.418437,0.000975,1,0.108992,0.325,0.675,0.075
994,0,6,0.466667,0.004914,0.377902,0.000051,1,0.011538,0,1,0
995,0,14,0.208791,0.011466,0.380374,0.000175,1,0.030864,0.666667,0.333333,0.066667
996,0,82,0.039446,0.067158,0.42118,0.015473,1,0.213542,1,0,0
998,0,23,0.288538,0.018837,0.381324,0.00009,1,0.042831,0,1,0
1001,0,18,0.228758,0.014742,0.397979,0.000289,1,0.052083,0.7,0.3,0.1
1003,0,14,0.274725,0.011466,0.369217,0.0002,1,0.041995,0.125,0.875,0.125
1004,0,27,0.31339,0.022113,0.426029,0.000364,1,0.044046,0,1,0
1005,0,2,,0.001638,0.311798,0,1,0.004184,1,0,0
1006,0,2,1,0.001638,0.335624,0,1,0.010204,0.333333,0.666667,0.333333
1007,0,26,0.283077,0.021294,0.403503,0.000349,1,0.381579,0.37931,0.62069,0.103448
1009,0,23,0.118577,0.018837,0.362745,0.000323,1,0.068293,0.25,0.75,0.178571
1010,0,19,0.362573,0.015561,0.399934,0.00051,1,0.029451,0.181818,0.818182,0.136364
1013,0,30,0.390805,0.02457,0.398499,0.000172,1,0.1,0.677419,0.322581,0.032258
1014,0,1,,0.000819,0.32293,0,1,0.002232,0,1,0
1015,0,18,0.294118,0.014742,0.405783,0.000237,1,0.067797,0.1,0.9,0.1
1017,0,1,,0.000819,0.323701,0,1,0.001136,1,0,0
1018,0,1,,0.000819,0.330984,0,1,0.001172,0,1,0
1019,0,2,,0.001638,0.307867,0,1,0.00639,1,0,0
1020,0,16,0.466667,0.013104,0.383842,0.000028,1,0.023578,0.058824,0.941176,0.058824
1023,0,2,1,0.001638,0.325426,0,1,0.04878,0,1,0
1024,0,17,0.367647,0.013923,0.387619,0.000078,1,0.037255,0.157895,0.842105,0.105263
1025,0,2,,0.001638,0.333061,0.000001,1,0.00354,0,1,0
1026,0,12,0.393939,0.009828,0.388359,0.000044,1,0.02226,0.384615,0.615385,0.076923
1028,0,22,0.242424,0.018018,0.38204,0.000508,1,0.04417,0.36,0.64,0.12
1029,0,2,1,0.001638,0.295713,0,0,0.003257,1,0,0
1030,0,1,,0.000819,0.323701,0,1,0.001511,1,0,0
1034,0,3,0.666667,0.002457,0.340871,0.000009,1,0.008902,1,0,0
1036,0,27,0.356125,0.022113,0.40337,0.000247,1,0.714286,0.3,0.7,0.1
1037,0,45,0.083838,0.036855,0.367439,0.00242,1,0.460606,0.460526,0.539474,0.407895
1038,0,13,0.269231,0.010647,0.390345,0.000131,1,0.015839,0.133333,0.866667,0.133333
1040,0,25,0.406667,0.020475,0.385174,0.000086,1,0.092486,0.21875,0.78125,0.21875
1042,0,2,1,0.001638,0.327258,0,1,0.002894,1,0,0
1044,0,8,0.214286,0.006552,0.368437,0.000107,1,0.009298,0.222222,0.777778,0.111111
1046,0,1,,0.000819,0.277122,0,0,0.002242,1,0,0
1047,0,54,0.319005,0.044226,0.434211,0.001674,1,0.094225,0.225806,0.774194,0.145161
1048,0,92,0.252747,0.075348,0.436695,0.00208,1,0.137755,0.601852,0.398148,0.148148
1049,0,32,0.235887,0.026208,0.408088,0.000414,1,0.053763,0.685714,0.314286,0.085714
1052,0,35,0.221849,0.028665,0.40337,0.001014,1,0.041667,0.380952,0.619048,0.166667
1053,0,49,0.343537,0.040131,0.405783,0.00032,1,0.081312,0.491228,0.508772,0.140351
1055,0,92,0.192547,0.075348,0.429174,0.007545,1,0.212245,0.730769,0.269231,0.115385
1057,0,8,0.321429,0.006552,0.347566,0.000874,1,0.013413,0.111111,0.888889,0.111111
1058,0,7,0.380952,0.005733,0.345696,0.000795,1,0.018349,0.125,0.875,0.125
1060,0,3,0.333333,0.002457,0.3372,0.000006,1,0.003096,0.333333,0.666667,0
1062,0,14,0.32967,0.011466,0.38073,0.000043,1,0.123077,0.25,0.75,0.125
1063,0,75,0.284324,0.061425,0.435294,0.002039,1,0.146832,0.578947,0.421053,0.210526
1064,0,2,1,0.001638,0.325687,0,1,0.003656,1,0,0
1065,0,30,0.110345,0.02457,0.379075,0.001072,1,0.065517,0.342105,0.657895,0.210526
1067,0,42,0.142857,0.034398,0.41446,0.001628,1,0.083665,1,0,0
1068,0,5,0.6,0.004095,0.354942,0.000003,1,0.006383,0.5,0.5,0.166667
1070,0,8,0.392857,0.006552,0.369888,0.000462,1,0.01473,0.777778,0.222222,0.111111
1071,0,14,0.241758,0.011466,0.359329,0.000035,1,0.037736,0.857143,0.142857,0
1072,0,8,0.285714,0.006552,0.374196,0.000038,1,0.016807,0.2,0.8,0.2
1074,0,4,0.333333,0.003276,0.35289,0.000009,1,0.011765,0,1,0
1075,0,2,,0.001638,0.35817,0.000025,1,0.003472,1,0,0
1076,0,10,0.266667,0.00819,0.387005,0.000185,1,0.020408,0.166667,0.833333,0.166667
1077,0,5,0.6,0.004095,0.36253,0.000005,1,0.009917,0.166667,0.833333,0.166667
1078,0,2,,0.001638,0.334888,0.000006,1,0.004274,0,1,0
1079,0,1,,0.000819,0.300591,0,0,0.001261,0,1,0
1080,0,6,0.333333,0.004914,0.351064,0.00004,1,0.051471,0.571429,0.428571,0.142857
1081,0,63,0.308756,0.051597,0.418868,0.002598,1,0.140316,0.690141,0.309859,0.112676
1082,0,14,0.197802,0.011466,0.344041,0.000426,1,0.021337,0.133333,0.866667,0.066667
1083,0,10,0.288889,0.00819,0.364804,0.00002,1,0.018519,0,1,0
1084,0,3,0.333333,0.002457,0.335993,0.000002,1,0.007874,0.333333,0.666667,0
1085,0,12,0.272727,0.009828,0.43576,0.000638,1,0.061947,0.285714,0.714286,0.142857
1086,0,52,0.268477,0.042588,0.437634,0.001386,1,0.112311,1,0,0
1087,0,2,1,0.001638,0.328933,0,1,0.005093,0.333333,0.666667,0.333333
1089,0,1,,0.000819,0.301407,0,1,0.001706,1,0,0
1090,0,3,1,0.002457,0.370674,0,1,0.004202,0.333333,0.666667,0
1091,0,48,0.327128,0.039312,0.387742,0.000235,1,0.061425,0.48,0.52,0.04
1092,0,32,0.41129,0.026208,0.388977,0.000175,1,0.044444,0.5,0.5,0.238095
1093,0,11,0.309091,0.009009,0.381324,0.000047,1,0.022088,0.454545,0.545455,0
1096,0,19,0.298246,0.015561,0.399673,0.000295,1,0.058462,0,1,0
1097,0,2,1,0.001638,0.336456,0,1,0.005038,1,0,0
1099,0,2,1,0.001638,0.283229,0,1,0.006623,1,0,0
1100,0,3,0.666667,0.002457,0.329555,0,1,0.007092,1,0,0
1102,0,2,,0.001638,0.333607,0.000003,1,0.008772,0.666667,0.333333,0.333333
1105,0,12,0.318182,0.009828,0.351367,0.000069,1,0.357143,0.666667,0.333333,0.2
1106,0,16,0.25,0.013104,0.396557,0.000187,1,0.021248,0.0625,0.9375,0
1109,0,15,0.542857,0.012285,0.400328,0.000143,1,0.018223,0.125,0.875,0.0625
1113,0,25,0.283333,0.020475,0.409869,0.000242,1,0.028835,0,1,0
1114,0,10,0.377778,0.00819,0.371012,0.000023,1,0.011364,0.8,0.2,0
1115,0,20,0.326316,0.01638,0.400328,0.000148,1,0.056657,0,1,0
1116,0,3,0.666667,0.002457,0.35289,0.000006,1,0.006993,0.4,0.6,0.4
1117,0,26,0.286154,0.021294,0.454749,0.002065,1,0.057778,0,1,0
1119,0,2,1,0.001638,0.307247,0,1,0.003571,0,1,0
1122,0,36,0.201587,0.029484,0.382279,0.000375,1,0.131387,1,0,0
1123,0,16,0.341667,0.013104,0.386148,0.000106,1,0.265625,0.705882,0.294118,0.058824
1124,0,6,0.6,0.004914,0.370337,0.000009,1,0.015873,0.571429,0.428571,0.142857
1126,0,19,0.239766,0.015561,0.393998,0.000471,1,0.033946,0.416667,0.583333,0.208333
1127,0,5,0.3,0.004095,0.35056,0.00002,1,0.015773,0,1,0
1128,0,13,0.423077,0.010647,0.387127,0.000042,1,0.063025,0.2,0.8,0.133333
1129,0,2,1,0.001638,0.336271,0,1,0.004021,0.333333,0.666667,0.333333
1130,0,17,0.286765,0.013923,0.378487,0.000192,1,0.072848,0.272727,0.727273,0.227273
1133,0,24,0.152174,0.019656,0.386148,0.000269,1,0.028391,0.222222,0.777778,0.111111
1134,0,29,0.130542,0.023751,0.375692,0.000298,1,0.054307,1,0,0
1136,0,2,,0.001638,0.313962,0,1,0.006623,1,0,0
1139,0,10,0.488889,0.00819,0.373852,0.000092,1,0.588235,1,0,0
1140,0,15,0.238095,0.012285,0.407679,0.000114,1,0.454545,0,1,0
1141,0,17,0.294118,0.013923,0.37931,0.000097,1,0.021739,0.277778,0.722222,0.055556
1144,0,18,0.333333,0.014742,0.359012,0.000064,1,0.065421,0.428571,0.571429,0.142857
1145,0,2,1,0.001638,0.330984,0,1,0.002677,1,0,0
1146,0,14,0.197802,0.011466,0.359223,0.000073,1,0.223684,0.294118,0.705882,0.176471
1148,0,33,0.214015,0.027027,0.395146,0.002192,1,0.3,1,0,0
1149,0,6,0.666667,0.004914,0.38348,0.000004,1,0.021148,0.142857,0.857143,0.142857
1150,0,64,0.267361,0.052416,0.414039,0.0012,1,0.088916,0.589041,0.410959,0.123288
1152,0,70,0.300621,0.05733,0.436227,0.001928,1,0.12,0.54321,0.45679,0.135802
1154,0,19,0.222222,0.015561,0.37237,0.000198,1,0.041516,0.217391,0.782609,0.173913
1156,0,5,0.5,0.004095,0.350862,0.000015,1,0.008636,1,0,0
1157,0,1,,0.000819,0.323701,0,1,0.001464,1,0,0
1158,0,7,0.428571,0.005733,0.355873,0.000008,1,0.018277,1,0,0
1160,0,1,,0.000819,0.282639,0,1,0.002778,1,0,0
1163,0,34,0.26738,0.027846,0.437321,0.001191,1,0.146953,0.219512,0.780488,0.170732
1164,0,77,0.204716,0.063063,0.446435,0.003283,1,0.252308,0.780488,0.219512,0.060976
1165,0,4,0.5,0.003276,0.338508,0.000005,1,0.006857,0.333333,0.666667,0.333333
1166,0,30,0.365517,0.02457,0.410282,0.000293,1,0.093506,0.305556,0.694444,0.166667
1167,0,8,0.285714,0.006552,0.363501,0.000043,1,0.009967,0.333333,0.666667,0.111111
1168,0,17,0.375,0.013923,0.382999,0.000078,1,0.05414,0,1,0
1169,0,2,1,0.001638,0.340396,0,1,0.005362,0.5,0.5,0
1170,0,3,1,0.002457,0.308411,0,1,0.005515,1,0,0
1171,0,4,0.166667,0.003276,0.365898,0.000024,1,0.050633,0,1,0
1172,0,69,0.265985,0.056511,0.413618,0.002533,1,0.175573,0.543478,0.456522,0.25
