Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
579,0,3,,0.001581,0.315072,0.000009,1,0.003326,1,0,0
580,0,3,0.333333,0.001581,0.304295,0.000004,1,0.010899,0.75,0.25,0.25
581,0,5,0.4,0.002634,0.313605,0.000127,1,0.00653,0.285714,0.714286,0.285714
582,0,19,0.081871,0.010011,0.359037,0.001985,1,0.035294,0.407407,0.592593,0.296296
583,0,29,0.110837,0.015279,0.380629,0.000682,1,0.088847,0.553191,0.446809,0.382979
584,0,2,,0.001054,0.311945,0.000002,1,0.023529,1,0,0
585,0,5,0.3,0.002634,0.344164,0.00003,1,0.037815,0.555556,0.444444,0.444444
586,0,71,0.055533,0.037408,0.392921,0.004414,1,0.19697,0.384615,0.615385,0.317308
587,0,9,0.166667,0.004742,0.345868,0.000057,1,0.086207,0.8,0.2,0.1
588,0,23,0.063241,0.012118,0.353452,0.000421,1,0.082524,0.588235,0.411765,0.323529
589,0,6,0.2,0.003161,0.320697,0.000013,1,0.008189,0.666667,0.333333,0.333333
590,0,46,0.151691,0.024236,0.380553,0.001209,1,1,0.546667,0.453333,0.386667
591,0,4,,0.002107,0.326357,0.000022,1,0.005357,0.666667,0.333333,0.333333
592,0,23,0.067194,0.012118,0.371337,0.000558,1,0.209677,0.564103,0.435897,0.410256
593,0,14,0.087912,0.007376,0.365083,0.00021,1,1.05,0.666667,0.333333,0.333333
594,0,22,0.073593,0.011591,0.351279,0.000787,1,0.120141,0.441176,0.558824,0.352941
595,0,29,0.068966,0.015279,0.38498,0.00101,1,0.070323,0.58,0.42,0.42
596,0,41,0.107317,0.021602,0.402051,0.002816,1,0.113523,0.544118,0.455882,0.397059
597,0,8,0.285714,0.004215,0.325344,0.000069,1,0.038023,0.8,0.2,0.2
599,0,22,0.090909,0.011591,0.386717,0.000438,1,0.395062,0.40625,0.59375,0.3125
600,0,22,0.056277,0.011591,0.375103,0.000946,1,0.666667,0.166667,0.833333,0.083333
601,0,12,0.075758,0.006322,0.366288,0.000851,1,0.105263,0.666667,0.333333,0.333333
602,0,5,0.2,0.002634,0.327093,0.000016,1,0.4,0.625,0.375,0.375
603,0,20,0.247368,0.010537,0.382249,0.001703,1,0.474576,0.535714,0.464286,0.285714
604,0,1,,0.000527,0.284339,0,1,0.003012,1,0,0
605,0,78,0.094905,0.041096,0.421739,0.005192,1,0.312329,0.403509,0.596491,0.315789
606,0,8,0.214286,0.004215,0.336549,0.001098,1,0.7,0.428571,0.571429,0.428571
607,0,30,0.066667,0.015806,0.38404,0.001198,1,0.180488,0.810811,0.189189,0.189189
608,0,1,,0.000527,0.282423,0,1,0.1,0.5,0.5,0.5
609,0,44,0.079281,0.023182,0.387591,0.001873,1,3.35,0.507463,0.492537,0.343284
610,0,5,0.3,0.002634,0.344604,0.000025,1,0.35,0.571429,0.428571,0.285714
611,0,3,0.333333,0.001581,0.329897,0.000002,1,0.004306,0.75,0.25,0.25
612,0,6,0.066667,0.003161,0.327036,0.000074,1,0.013619,0.428571,0.571429,0.142857
613,0,2,,0.001054,0.308324,0.00001,1,0.003442,1,0,0
614,0,2,,0.001054,0.302586,0.000002,1,0.006522,0.666667,0.333333,0.333333
615,0,62,0.075621,0.032666,0.403772,0.005509,1,0.379032,0.5,0.5,0.340426
616,0,23,0.090909,0.012118,0.355853,0.001407,1,0.067729,0.617647,0.382353,0.323529
617,0,73,0.067352,0.038462,0.410093,0.006673,1,0.105513,0.459459,0.540541,0.342342
618,0,1,,0.000527,0.315177,0,1,0.011765,0.5,0.5,0.5
619,0,10,0.133333,0.005269,0.339334,0.000192,1,0.013584,0.307692,0.692308,0.230769
620,0,31,0.066667,0.016333,0.365437,0.001681,1,0.150641,0.553191,0.446809,0.340426
621,0,33,0.094697,0.017387,0.390804,0.003049,1,0.053571,0.407407,0.592593,0.388889
623,0,2,,0.001054,0.269162,0.000002,1,0.054054,1,0,0
624,0,12,0.090909,0.006322,0.354648,0.000076,1,0.162791,0.357143,0.642857,0.142857
625,0,12,0.075758,0.006322,0.338117,0.002549,1,0.020047,0.529412,0.470588,0.294118
626,0,74,0.068863,0.038988,0.420799,0.009345,1,0.116123,0.578512,0.421488,0.38843
627,0,22,0.229437,0.011591,0.344227,0.000691,1,0.058939,0.566667,0.433333,0.266667
628,0,2,1,0.001054,0.29227,0,1,0.006231,1,0,0
629,0,5,0.2,0.002634,0.328403,0.000027,1,0.444444,0.5,0.5,0.375
630,0,2,,0.001054,0.258962,0.000008,1,0.022727,1,0,0
631,0,10,0.088889,0.005269,0.312669,0.000932,1,0.133333,0,1,0
632,0,23,0.185771,0.012118,0.382948,0.001493,1,0.413333,0.709677,0.290323,0.258065
633,0,2,,0.001054,0.249804,0.000008,1,0.026667,1,0,0
634,0,9,0.027778,0.004742,0.337936,0.000107,1,0.146667,0.272727,0.727273,0.181818
635,0,13,0.051282,0.006849,0.334104,0.000201,1,0.081448,0.5,0.5,0.277778
636,0,16,0.266667,0.00843,0.371337,0.000723,1,0.018723,0.636364,0.363636,0.272727
637,0,4,0.5,0.002107,0.328689,0.000011,1,0.00641,1,0,0
639,0,48,0.075355,0.02529,0.396556,0.002337,1,0.1168,0.465753,0.534247,0.342466
640,0,38,0.140825,0.020021,0.40726,0.003027,1,0.080052,0.508197,0.491803,0.377049
641,0,8,0.321429,0.004215,0.348102,0.000019,1,0.008696,0.777778,0.222222,0.111111
642,0,47,0.107308,0.024763,0.392757,0.002597,1,2,0.512821,0.487179,0.397436
643,0,6,0.4,0.003161,0.338178,0.000047,1,0.113402,0.545455,0.454545,0.454545
644,0,83,0.063767,0.04373,0.413419,0.005656,1,0.118705,0.507576,0.492424,0.371212
645,0,23,0.126482,0.012118,0.378491,0.001495,1,0.303571,0.676471,0.323529,0.323529
646,0,21,0.095238,0.011064,0.35385,0.000653,1,0.050394,0.46875,0.53125,0.34375
647,0,2,,0.001054,0.295152,0.000001,1,0.004418,0.666667,0.333333,0.333333
648,0,10,0.488889,0.005269,0.32456,0.000049,1,0.010121,0,1,0
649,0,19,0.204678,0.010011,0.356323,0.00037,1,0.794118,0.666667,0.333333,0.296296
650,0,4,0.333333,0.002107,0.294921,0.000015,1,0.00486,1,0,0
651,0,9,0.194444,0.004742,0.338846,0.00012,1,0.00983,0.727273,0.272727,0.181818
652,0,66,0.074126,0.034773,0.414419,0.006467,1,0.113586,0.431373,0.568627,0.352941
653,0,1,,0.000527,0.284253,0,1,0.000791,1,0,0
654,0,67,0.087743,0.0353,0.416616,0.00403,1,0.16,0.576923,0.423077,0.355769
655,0,19,0.011696,0.010011,0.319827,0.007645,1,0.08658,0.05,0.95,0.05
656,0,1,,0.000527,0.24217,0,1,0.001869,1,0,0
658,0,21,0.033333,0.011064,0.370025,0.000493,1,0.203704,0.636364,0.363636,0.363636
659,0,15,0.057143,0.007903,0.360133,0.000228,1,0.12963,0.714286,0.285714,0.285714
660,0,6,0.133333,0.003161,0.327093,0.00001,1,0.008801,0.5,0.5,0.25
661,0,2,,0.001054,0.286194,0.000002,1,0.007843,1,0,0
662,0,3,0.333333,0.001581,0.26068,0.000016,1,0.006441,0.75,0.25,0.25
663,0,2,1,0.001054,0.300035,0,1,0.095238,1,0,0
664,0,1,,0.000527,0.24217,0,1,0.012195,1,0,0
665,0,2,,0.001054,0.292315,0.000028,1,0.002663,0.5,0.5,0
666,0,8,0.178571,0.004215,0.330822,0.000114,1,0.011962,0.5,0.5,0.2
667,0,12,0.030303,0.006322,0.336909,0.000152,1,0.034036,0.52381,0.47619,0.428571
668,0,1,,0.000527,0.24217,0,1,0.002058,1,0,0
669,0,4,,0.002107,0.315177,0.000203,1,0.011547,0.8,0.2,0.2
670,0,1,,0.000527,0.24217,0,1,0.010753,1,0,0
671,0,1,,0.000527,0.24217,0,1,0.055556,1,0,0
672,0,1,,0.000527,0.24217,0,1,0.001946,1,0,0
673,0,38,0.082504,0.020021,0.395724,0.002773,1,0.211604,0.532258,0.467742,0.387097
674,0,21,0.080952,0.011064,0.354715,0.000968,1,0.035,0.357143,0.642857,0.25
675,0,6,0.066667,0.003161,0.357065,0.00005,1,0.010753,0.857143,0.142857,0.142857
676,0,12,0.227273,0.006322,0.347014,0.000158,1,0.030242,0.666667,0.333333,0.2
677,0,4,0.5,0.002107,0.32417,0.000005,1,0.019231,0.8,0.2,0.2
678,0,13,0.076923,0.006849,0.355718,0.000182,1,0.082251,0.421053,0.578947,0.315789
679,0,85,0.062745,0.044784,0.410272,0.011221,1,0.193165,0.4,0.6,0.346154
680,0,3,,0.001581,0.3102,0.000004,1,0.008333,0.6,0.4,0.4
682,0,4,,0.002107,0.320642,0.000024,1,0.006969,1,0,0
683,0,26,0.181538,0.013699,0.400259,0.000822,1,0.067529,0.510638,0.489362,0.446809
684,0,1,,0.000527,0.278297,0,1,0.037037,1,0,0
685,0,1,,0.000527,0.293042,0,1,0.004662,0.5,0.5,0.5
686,0,35,0.05042,0.01844,0.385689,0.001315,1,0.305263,0.413793,0.586207,0.396552
687,0,71,0.110664,0.037408,0.409292,0.005675,1,4.75,0.482456,0.517544,0.377193
688,0,9,0.388889,0.004742,0.352264,0.00008,1,0.0625,0.692308,0.307692,0.307692
689,0,6,0.066667,0.003161,0.335173,0.000321,1,0.029851,0.75,0.25,0.25
690,0,1,,0.000527,0.26202,0,1,0.005319,1,0,0
691,0,2,,0.001054,0.288824,0.000014,1,0.003846,1,0,0
692,0,1,,0.000527,0.284253,0,1,0.006173,1,0,0
693,0,1,,0.000527,0.284253,0,1,0.00578,1,0,0
694,0,1,,0.000527,0.284253,0,1,0.001799,1,0,0
695,0,1,,0.000527,0.284253,0,1,0.000925,1,0,0
696,0,2,,0.001054,0.3135,0.000001,1,0.004732,0.333333,0.666667,0.333333
697,0,86,0.050068,0.045311,0.424588,0.013139,1,0.295195,0.51938,0.48062,0.333333
698,0,14,0.054945,0.007376,0.364096,0.000172,1,0.223881,0.933333,0.066667,0.066667
699,0,12,0.166667,0.006322,0.362626,0.000488,1,0.053521,0.631579,0.368421,0.368421
700,0,17,0.139706,0.008957,0.379023,0.000322,1,0.024975,0.44,0.56,0.32
701,0,53,0.089985,0.027924,0.406908,0.002979,1,0.757009,0.506173,0.493827,0.345679
702,0,1,,0.000527,0.283314,0,1,0.003289,1,0,0
703,0,2,1,0.001054,0.293818,0,1,0.006173,1,0,0
706,0,21,0.147619,0.011064,0.362348,0.001954,1,0.066038,0.4,0.6,0.4
707,0,21,0.014286,0.011064,0.367287,0.00071,1,0.777778,1,0,0
708,0,42,0.056911,0.022129,0.399242,0.003639,1,0.426752,0.61194,0.38806,0.373134
709,0,3,,0.001581,0.273099,0.000004,1,0.005739,0.25,0.75,0.25
710,0,31,0.047312,0.016333,0.38256,0.001656,1,0.061893,0.529412,0.470588,0.392157
711,0,48,0.072695,0.02529,0.412154,0.005056,1,0.247588,0.623377,0.376623,0.376623
712,0,32,0.116935,0.01686,0.389673,0.00131,1,0.068293,0.571429,0.428571,0.428571
714,0,30,0.043678,0.015806,0.366787,0.001037,1,0.104723,0.509804,0.490196,0.411765
715,0,3,,0.001581,0.318369,0.000004,1,0.003842,0.5,0.5,0.25
716,0,7,0.190476,0.003688,0.355584,0.000111,1,0.017794,0.6,0.4,0.3
717,0,1,,0.000527,0.305478,0,1,0.009524,1,0,0
718,0,1,,0.000527,0.305478,0,1,0.001805,1,0,0
719,0,54,0.073375,0.028451,0.394895,0.002254,1,0.118402,0.578313,0.421687,0.349398
720,0,4,0.166667,0.002107,0.319015,0.000038,1,0.189189,0.571429,0.428571,0.428571
721,0,14,0.021978,0.007376,0.359721,0.001237,1,0.070796,0.583333,0.416667,0.416667
722,0,1,,0.000527,0.27634,0,1,0.001451,1,0,0
723,0,4,1,0.002107,0.294368,0,1,0.010989,0.666667,0.333333,0.333333
724,0,10,0.222222,0.005269,0.373988,0.000124,1,0.019915,0.714286,0.285714,0.285714
725,0,39,0.091768,0.020548,0.387432,0.001143,1,0.172702,0.483871,0.516129,0.370968
726,0,11,0.218182,0.005796,0.362139,0.000067,1,0.023352,0.529412,0.470588,0.352941
727,0,13,0.038462,0.006849,0.348875,0.000081,1,0.042254,0.47619,0.52381,0.380952
728,0,17,0.132353,0.008957,0.347333,0.001259,1,0.021947,0.391304,0.608696,0.26087
729,0,3,0.333333,0.001581,0.303854,0.000002,1,0.003774,1,0,0
730,0,1,,0.000527,0.257618,0,1,0.004082,1,0,0
731,0,6,0.133333,0.003161,0.354715,0.000053,1,0.15,0.555556,0.444444,0.333333
732,0,7,0.095238,0.003688,0.329206,0.000042,1,0.064356,0.538462,0.461538,0.461538
733,0,71,0.012877,0.037408,0.384588,0.002912,1,0.13253,0.272727,0.727273,0.193182
734,0,12,0.19697,0.006322,0.364026,0.000179,1,0.724138,0.571429,0.428571,0.428571
735,0,14,0.043956,0.007376,0.349392,0.000528,1,0.049869,0.578947,0.421053,0.263158
736,0,3,,0.001581,0.323336,0.000002,1,0.029412,0.666667,0.333333,0
737,0,4,0.333333,0.002107,0.318208,0.000006,1,0.00578,0.75,0.25,0
738,0,15,0.2,0.007903,0.370461,0.000217,1,0.065903,0.652174,0.347826,0.347826
739,0,23,0.130435,0.012118,0.362905,0.001385,1,0.036545,0.454545,0.545455,0.30303
740,0,10,0.244444,0.005269,0.358354,0.001169,1,0.027174,0.666667,0.333333,0.333333
741,0,18,0.137255,0.009484,0.371264,0.000212,1,5,0.5,0.5,0.4
742,0,1,,0.000527,0.279121,0,1,0.001435,1,0,0
743,0,4,0.333333,0.002107,0.33964,0.000009,1,0.00454,1,0,0
744,0,2,1,0.001054,0.315705,0,1,0.002176,1,0,0
745,0,1,,0.000527,0.266086,0,1,0.001942,1,0,0
746,0,2,1,0.001054,0.318746,0,1,0.004249,0.666667,0.333333,0.333333
748,0,3,,0.001581,0.31179,0.000012,1,0.004342,1,0,0
749,0,20,0.031579,0.010537,0.353584,0.000275,1,3.555556,0.46875,0.53125,0.375
750,0,1,,0.000527,0.305478,0,1,0.009524,1,0,0
751,0,3,,0.001581,0.309133,0.000009,1,0.010593,0.6,0.4,0.4
752,0,20,0.063158,0.010537,0.359037,0.000552,1,0.099265,0.555556,0.444444,0.259259
753,0,51,0.119216,0.02687,0.410718,0.002658,1,7.166667,0.569767,0.430233,0.406977
754,0,16,0.158333,0.00843,0.364307,0.000283,1,0.170732,0.428571,0.571429,0.238095
755,0,13,0.166667,0.006849,0.346567,0.000123,1,0.01927,0.578947,0.421053,0.315789
756,0,1,,0.000527,0.292769,0,1,0.001675,1,0,0
757,0,6,0.333333,0.003161,0.335292,0.000047,1,0.040359,0.666667,0.333333,0.333333
758,0,43,0.143965,0.022655,0.40334,0.001257,1,0.277154,0.540541,0.459459,0.418919
759,0,1,,0.000527,0.302926,0,1,0.007463,1,0,0
760,0,9,0.166667,0.004742,0.334223,0.000022,1,0.017751,0.25,0.75,0.25
761,0,7,0.095238,0.003688,0.33269,0.000098,1,0.013684,0.538462,0.461538,0.461538
762,0,28,0.116402,0.014752,0.357471,0.001478,1,0.108586,0.534884,0.465116,0.348837
763,0,1,,0.000527,0.271682,0,1,0.001095,1,0,0
764,0,2,,0.001054,0.29218,0.00002,1,0.004008,1,0,0
765,0,37,0.048048,0.019494,0.368651,0.002087,1,0.122568,0.555556,0.444444,0.412698
766,0,19,0.157895,0.010011,0.380322,0.000466,1,0.783784,0.586207,0.413793,0.344828
767,0,5,0.2,0.002634,0.331987,0.000011,1,0.020747,0.2,0.8,0
768,0,45,0.063636,0.023709,0.385768,0.002263,1,0.123355,0.453333,0.546667,0.4
769,0,12,0.212121,0.006322,0.351149,0.000148,1,0.011516,1,0,0
770,0,91,0.034921,0.047945,0.409292,0.005582,1,0.273632,0.2,0.8,0.172727
771,0,17,0.110294,0.008957,0.358422,0.000233,1,0.051188,0.571429,0.428571,0.392857
772,0,3,0.333333,0.001581,0.30523,0.000003,1,0.008824,1,0,0
773,0,15,0.047619,0.007903,0.355316,0.00044,1,0.695652,0.9375,0.0625,0.0625
774,0,18,0.078431,0.009484,0.368076,0.000963,1,0.114754,0.809524,0.190476,0.142857
775,0,3,0.333333,0.001581,0.279534,0.000006,1,0.3,1,0,0
776,0,5,0.2,0.002634,0.32698,0.000056,1,0.013554,0.444444,0.555556,0.444444
777,0,39,0.067476,0.020548,0.372069,0.000983,1,0.066591,0.423729,0.576271,0.338983
778,0,21,0.090476,0.011064,0.355249,0.00037,1,0.084699,0.548387,0.451613,0.322581
779,0,25,0.06,0.013172,0.373988,0.00131,1,0.255319,0.5,0.5,0.305556
780,0,4,0.5,0.002107,0.33709,0.000021,1,0.00578,0.6,0.4,0.2
781,0,40,0.079487,0.021075,0.375926,0.002658,1,0.072235,0.421875,0.578125,0.375
782,0,11,0.145455,0.005796,0.354515,0.000062,1,0.07563,0.555556,0.444444,0.388889
783,0,56,0.054545,0.029505,0.406733,0.006494,1,2.186047,0.56383,0.43617,0.404255
784,0,26,0.055385,0.013699,0.378643,0.000944,1,0.073446,1,0,0
785,0,7,0.142857,0.003688,0.324784,0.000106,1,0.034853,0.538462,0.461538,0.461538
786,0,2,1,0.001054,0.291097,0,1,0.002604,0.333333,0.666667,0.333333
787,0,11,0.054545,0.005796,0.320261,0.00116,1,0.024691,0.4375,0.5625,0.3125
788,0,16,0.083333,0.00843,0.365791,0.000412,1,0.07931,0.695652,0.304348,0.304348
789,0,1,,0.000527,0.283527,0,1,0.002232,0.5,0.5,0.5
790,0,6,0.333333,0.003161,0.339273,0.000047,1,0.017682,0.666667,0.333333,0.333333
791,0,1,,0.000527,0.296964,0,1,0.333333,0.5,0.5,0.5
792,0,30,0.048276,0.015806,0.37141,0.001286,1,0.133333,0.416667,0.583333,0.375
793,0,20,0.089474,0.010537,0.340621,0.000364,1,0.032475,0.37931,0.62069,0.310345
794,0,23,0.233202,0.012118,0.390804,0.00046,1,0.14,0.6,0.4,0.342857
795,0,18,0.20915,0.009484,0.360133,0.000357,1,0.174825,0.72,0.28,0.28
796,0,1,,0.000527,0.241395,0,1,0.045455,0,1,0
797,0,40,0.035897,0.021075,0.371556,0.008068,1,0.322222,0.344828,0.655172,0.310345
798,0,24,0.094203,0.012645,0.385768,0.000869,1,0.035616,0.923077,0.076923,0.076923
799,0,22,0.112554,0.011591,0.392267,0.001674,1,0.072519,0.5,0.5,0.421053
800,0,20,0.068421,0.010537,0.354848,0.000458,1,0.405405,0.4,0.6,0.333333
801,0,12,0.242424,0.006322,0.373913,0.000107,1,0.222222,0.45,0.55,0.4
802,0,20,0.110526,0.010537,0.368867,0.000332,1,0.105058,0.703704,0.296296,0.259259
803,0,1,,0.000527,0.234579,0,1,0.004608,1,0,0
804,0,2,,0.001054,0.289934,0.000003,1,0.017699,1,0,0
805,0,11,0.109091,0.005796,0.348875,0.001223,1,0.015136,0.333333,0.666667,0.266667
806,0,4,,0.002107,0.320098,0.000023,1,0.058824,0.8,0.2,0.2
807,0,1,,0.000527,0.258465,0,1,0.007117,0.5,0.5,0.5
808,0,5,0.1,0.002634,0.305725,0.003153,1,0.010853,0.714286,0.285714,0.285714
809,0,57,0.062657,0.030032,0.401366,0.004305,1,0.271242,0.313253,0.686747,0.313253
810,0,29,0.034483,0.015279,0.36473,0.00096,1,0.058735,0.333333,0.666667,0.25641
811,0,3,0.333333,0.001581,0.320806,0.000003,1,0.008446,0.6,0.4,0.4
812,0,8,0.071429,0.004215,0.323669,0.000073,1,0.051852,0.571429,0.428571,0.428571
813,0,2,,0.001054,0.297949,0.000004,1,0.133333,1,0,0
814,0,16,0.15,0.00843,0.369518,0.001942,1,0.042208,0.615385,0.384615,0.384615
815,0,47,0.098057,0.024763,0.397057,0.002015,1,0.571429,0.71875,0.28125,0.265625
817,0,30,0.105747,0.015806,0.389834,0.001368,1,0.101322,0.608696,0.391304,0.347826
818,0,9,0.111111,0.004742,0.352329,0.000095,1,0.020262,0.529412,0.470588,0.470588
819,0,9,0.166667,0.004742,0.350757,0.001136,1,0.142857,0.615385,0.384615,0.307692
820,0,1,,0.000527,0.278297,0,1,0.002985,1,0,0
821,0,9,0.055556,0.004742,0.326753,0.000067,1,0.019943,0.5,0.5,0.357143
822,0,13,0.115385,0.006849,0.359653,0.000293,1,0.206897,0.5,0.5,0.458333
823,0,63,0.093702,0.033193,0.406996,0.006013,1,0.70068,0.514563,0.485437,0.38835
824,0,14,0.087912,0.007376,0.341299,0.000164,1,0.636364,0.619048,0.380952,0.333333
825,0,7,0.285714,0.003688,0.353651,0.000188,1,0.010294,1,0,0
826,0,5,0.2,0.002634,0.338664,0.000281,1,0.066667,0.166667,0.833333,0.166667
827,0,1,,0.000527,0.276583,0,1,0.030303,0,1,0
828,0,5,0.1,0.002634,0.318477,0.000017,1,0.014344,0.714286,0.285714,0.285714
829,0,1,,0.000527,0.259496,0,1,0.004662,0.5,0.5,0.5
830,0,32,0.084677,0.01686,0.369156,0.002572,1,0.348993,0.5,0.5,0.384615
831,0,32,0.092742,0.01686,0.389271,0.002609,1,0.081413,0.528302,0.471698,0.396226
832,0,7,0.047619,0.003688,0.333986,0.000058,1,0.071429,0.875,0.125,0.125
833,0,2,,0.001054,0.301763,0.000001,1,0.003257,1,0,0
834,0,46,0.069565,0.024236,0.389191,0.001899,1,0.260714,0.506849,0.493151,0.369863
835,0,30,0.075862,0.015806,0.387352,0.00199,1,0.219298,0.56,0.44,0.4
836,0,4,0.166667,0.002107,0.321791,0.000049,1,0.026316,0.666667,0.333333,0.333333
837,0,1,,0.000527,0.278092,0,1,0.003953,0,1,0
838,0,11,0.127273,0.005796,0.340683,0.000087,1,0.074561,0.529412,0.470588,0.352941
841,0,17,0.147059,0.008957,0.363255,0.000827,1,0.122807,0.571429,0.428571,0.392857
842,0,2,,0.001054,0.32484,0.000002,1,0.004213,0.666667,0.333333,0.333333
843,0,45,0.080808,0.023709,0.391941,0.005491,1,0.289474,0.469697,0.530303,0.318182
844,0,6,0.066667,0.003161,0.349976,0.000098,1,0.026316,1,0,0
845,0,1,,0.000527,0.233997,0,1,0.004386,0,1,0
846,0,6,0.066667,0.003161,0.336549,0.00005,1,0.035088,0.5,0.5,0.25
847,0,44,0.04334,0.023182,0.390561,0.003304,1,0.18306,0.552239,0.447761,0.343284
848,0,6,0.066667,0.003161,0.32378,0.000032,1,0.009744,0.75,0.25,0.25
849,0,2,,0.001054,0.30893,0.000006,1,0.008439,1,0,0
850,0,1,,0.000527,0.258749,0,1,0.00149,1,0,0
851,0,8,0.107143,0.004215,0.315335,0.000093,1,0.061404,0.428571,0.571429,0.428571
852,0,22,0.034632,0.011591,0.371922,0.005051,1,0.097421,0.470588,0.529412,0.352941
853,0,14,0.010989,0.007376,0.350431,0.002049,1,0.092105,0.52381,0.47619,0.333333
854,0,1,,0.000527,0.290604,0,1,0.004386,1,0,0
855,0,2,,0.001054,0.290201,0.000004,1,0.133333,1,0,0
856,0,11,0.109091,0.005796,0.330012,0.000204,1,0.072034,0.470588,0.529412,0.352941
857,0,3,0.333333,0.001581,0.322507,0.000001,1,0.009488,0.6,0.4,0.4
858,0,2,,0.001054,0.304639,0,1,0.015152,0.5,0.5,0.5
859,0,37,0.100601,0.019494,0.400004,0.001289,1,0.223684,0.313725,0.686275,0.27451
860,0,2,,0.001054,0.284425,0,1,0.008772,1,0,0
861,0,6,0.2,0.003161,0.331987,0.000046,1,0.018605,0.625,0.375,0.25
862,0,15,0.07619,0.007903,0.362278,0.000289,1,0.022157,1,0,0
863,0,4,0.333333,0.002107,0.32647,0.00001,1,0.039604,1,0,0
864,0,12,0.166667,0.006322,0.365791,0.00011,1,0.025758,0.529412,0.470588,0.294118
865,0,12,0.136364,0.006322,0.362836,0.000083,1,0.941176,0.625,0.375,0.25
866,0,4,,0.002107,0.319123,0.000021,1,0.016854,0.666667,0.333333,0.333333
867,0,1,,0.000527,0.26437,0,1,0.046512,0.5,0.5,0.5
868,0,14,0.021978,0.007376,0.358968,0.001509,1,0.023479,0.636364,0.363636,0.363636
869,0,3,0.333333,0.001581,0.305082,0.00105,1,0.014368,0.6,0.4,0.4
870,0,9,0.138889,0.004742,0.34695,0.000055,1,0.111888,0.5,0.5,0.4375
872,0,2,,0.001054,0.286107,0.000001,1,0.010471,1,0,0
873,0,7,0.142857,0.003688,0.337875,0.000027,1,0.039216,0.4,0.6,0.3
874,0,17,0.058824,0.008957,0.368651,0.000481,1,0.058442,0.592593,0.407407,0.37037
875,0,2,,0.001054,0.301185,0.000004,1,0.105263,1,0,0
876,0,4,0.5,0.002107,0.311533,0.00001,1,0.011013,0.2,0.8,0.2
877,0,1,,0.000527,0.269431,0,1,0.001866,1,0,0
878,0,37,0.091592,0.019494,0.371703,0.001006,1,0.058883,0.396552,0.603448,0.362069
879,0,1,,0.000527,0.297292,0,1,0.00303,1,0,0
880,0,1,,0.000527,0.269431,0,1,0.00303,1,0,0
881,0,14,0.065934,0.007376,0.349522,0.001496,1,0.066667,0.583333,0.416667,0.416667
882,0,13,0.128205,0.006849,0.342104,0.000436,1,0.050667,0.578947,0.421053,0.315789
883,0,7,0.047619,0.003688,0.313188,0.000169,1,0.027211,0.5,0.5,0.416667
884,0,19,0.076023,0.010011,0.365862,0.000226,1,0.128205,0.533333,0.466667,0.366667
885,0,5,0.4,0.002634,0.310354,0.000051,1,0.107143,0.666667,0.333333,0.166667
887,0,3,,0.001581,0.316181,0.000031,1,0.041667,1,0,0
888,0,1,,0.000527,0.307771,0,1,0.019608,1,0,0
889,0,1,,0.000527,0.307771,0,1,0.001068,1,0,0
890,0,2,,0.001054,0.31581,0.000022,1,0.005348,1,0,0
891,0,1,,0.000527,0.307771,0,1,0.001582,1,0,0
892,0,1,,0.000527,0.307771,0,1,0.006944,1,0,0
893,0,15,0.066667,0.007903,0.369808,0.000277,1,0.040708,0.652174,0.347826,0.347826
894,0,1,,0.000527,0.307771,0,1,0.001585,1,0,0
895,0,1,,0.000527,0.307771,0,1,0.001953,1,0,0
896,0,1,,0.000527,0.307771,0,1,0.076923,1,0,0
897,0,1,,0.000527,0.307771,0,1,0.066667,1,0,0
899,0,15,0.142857,0.007903,0.380169,0.000351,1,1.466667,0.590909,0.409091,0.318182
900,0,2,,0.001054,0.308778,0.000006,1,0.007812,1,0,0
901,0,10,0.088889,0.005269,0.365083,0.000154,1,0.031365,0.588235,0.411765,0.411765
902,0,1,,0.000527,0.307771,0,1,0.001212,1,0,0
903,0,11,0.127273,0.005796,0.336489,0.000105,1,0.283333,0.647059,0.352941,0.352941
904,0,1,,0.000527,0.307771,0,1,0.001706,1,0,0
905,0,1,,0.000527,0.307771,0,1,0.004545,1,0,0
906,0,1,,0.000527,0.259318,0,1,0.002604,1,0,0
907,0,2,1,0.001054,0.314336,0,1,0.009662,1,0,0
908,0,11,0.054545,0.005796,0.351083,0.000215,1,0.339623,0.555556,0.444444,0.388889
909,0,2,1,0.001054,0.317672,0,1,0.004202,1,0,0
910,0,1,,0.000527,0.307771,0,1,0.00365,1,0,0
911,0,1,,0.000527,0.307771,0,1,0.007299,1,0,0
912,0,15,0.066667,0.007903,0.343725,0.000211,1,0.142857,0.5,0.5,0.375
913,0,28,0.084656,0.014752,0.369518,0.000807,1,0.225806,0.530612,0.469388,0.428571
914,0,2,,0.001054,0.296218,0.000001,1,0.016,1,0,0
915,0,25,0.073333,0.013172,0.369735,0.000277,1,0.088832,0.457143,0.542857,0.285714
916,0,1,,0.000527,0.264111,0,1,0.001292,1,0,0
917,0,2,,0.001054,0.329493,0.000002,1,0.061224,0.666667,0.333333,0.333333
918,0,1,,0.000527,0.285112,0,1,0.002387,0,1,0
919,0,29,0.110837,0.015279,0.394812,0.001172,1,0.074405,0.48,0.52,0.42
920,0,2,,0.001054,0.331987,0.000008,1,0.3,0.666667,0.333333,0.333333
