Source,Target,cluster
2695,6843,1
2695,7019,1
2695,8541,1
2695,8565,1
2695,8026,1
2695,7234,1
2695,6894,1
2695,4899,1
2695,4815,1
2695,3899,1
2695,3486,1
2696,9966,1
2697,6231,1
2697,8297,1
2697,9550,1
2697,8482,1
2697,8366,1
2697,7798,1
2697,5251,1
2697,4375,1
2697,4165,1
2697,2873,1
2697,2709,1
2697,2880,1
2697,5128,1
2698,9966,1
2699,9571,1
2699,9468,1
2699,6736,1
2699,3343,1
2700,9962,1
2700,8262,1
2700,5344,1
2700,5247,1
2700,5025,1
2700,4843,1
2700,4555,1
2700,4043,1
2702,9957,1
2703,4527,1
2703,5124,1
2703,5126,1
2704,9953,1
2705,9077,1
2705,9301,1
2705,9498,1
2705,9577,1
2705,9770,1
2705,10089,1
2705,8814,1
2705,7368,1
2705,6788,1
2705,6192,1
2705,5690,1
2705,3871,1
2705,3745,1
2705,3471,1
2705,3275,1
2705,3061,1
2705,3047,1
2705,4118,1
2705,3318,1
2706,9954,1
2707,6289,1
2707,6601,1
2707,7233,1
2707,7625,1
2707,8909,1
2707,10138,1
2707,8706,1
2707,8452,1
2707,8138,1
2707,7834,1
2707,7802,1
2707,6118,1
2707,5350,1
2707,4771,1
2708,9950,1
2708,7430,1
2708,2875,1
2709,5485,1
2709,5987,1
2709,5991,1
2709,6079,1
2709,6209,1
2709,6231,1
2709,6347,1
2709,6381,1
2709,6385,1
2709,6601,1
2709,6705,1
2709,6815,1
2709,6863,1
2709,6873,1
2709,6901,1
2709,7133,1
2709,7271,1
2709,7279,1
2709,7537,1
2709,7563,1
2709,7625,1
2709,7629,1
2709,7697,1
2709,7841,1
2709,7869,1
2709,8037,1
2709,8115,1
2709,8139,1
2709,8209,1
2709,8297,1
2709,8329,1
2709,8657,1
2709,8709,1
2709,8717,1
2709,8887,1
2709,8909,1
2709,8913,1
2709,9187,1
2709,9231,1
2709,9435,1
2709,9748,1
2709,9854,1
2709,9869,1
2709,9880,1
2709,10033,1
2709,10134,1
2709,10300,1
2709,10205,1
2709,10188,1
2709,10176,1
2709,10096,1
2709,9762,1
2709,9724,1
2709,9710,1
2709,9679,1
2709,9668,1
2709,9552,1
2709,9550,1
2709,9434,1
2709,9280,1
2709,9244,1
2709,9202,1
2709,9100,1
2709,9064,1
2709,9040,1
2709,8962,1
2709,8856,1
2709,8764,1
2709,8668,1
2709,8544,1
2709,8452,1
2709,8372,1
2709,8366,1
2709,8252,1
2709,8226,1
2709,8182,1
2709,8138,1
2709,8064,1
2709,8044,1
2709,7798,1
2709,7776,1
2709,7166,1
2709,6768,1
2709,6696,1
2709,6298,1
2709,6156,1
2709,6152,1
2709,6146,1
2709,6118,1
2709,5990,1
2709,5828,1
2709,5646,1
2709,5572,1
2709,5534,1
2709,5350,1
2709,5317,1
2709,5269,1
2709,5251,1
2709,5225,1
2709,5065,1
2709,4925,1
2709,4881,1
2709,4681,1
2709,4669,1
2709,4507,1
2709,4359,1
2709,4349,1
2709,4323,1
2709,4283,1
2709,4233,1
2709,4165,1
2709,4143,1
2709,4139,1
2709,4131,1
2709,4047,1
2709,3823,1
2709,3679,1
2709,3521,1
2709,3247,1
2709,3093,1
2709,2883,1
2709,2873,1
2709,2843,1
2709,2803,1
2709,2801,1
2709,5114,1
2709,5116,1
2709,3018,1
2709,5118,1
2709,5120,1
2709,5122,1
2709,4482,1
2710,9950,1
2711,5697,1
2711,9853,1
2711,10146,1
2711,8678,1
2711,7046,2
2711,4637,1
2711,3607,1
2711,2923,1
2712,9945,1
2714,9941,1
2714,4963,1
2715,6305,1
2715,6973,1
2715,5110,1
2715,5112,1
2716,9942,1
2717,10324,1
2717,8398,1
2717,8082,1
2717,5051,1
2718,9942,1
2719,8961,1
2720,9942,1
2721,6010,1
2721,5868,1
2721,5108,1
2722,9937,1
2723,3006,1
2723,5106,1
2724,9933,1
2726,9930,1
2728,9923,1
2728,6324,1
2729,9548,1
2730,9915,1
2732,9915,1
2734,9915,1
2734,8668,1
2734,8252,1
2735,3889,1
2736,9899,1
2737,6273,1
2737,6355,1
2737,6399,1
2737,7221,1
2737,7585,1
2737,7993,1
2737,8783,1
2737,10341,1
2737,9728,1
2737,8598,1
2737,8512,1
2737,8060,1
2737,4783,1
2737,4725,1
2738,9899,1
2740,9900,1
2740,2741,1
2741,5507,1
2741,6039,1
2741,6767,1
2741,7449,1
2741,8149,1
2741,8189,1
2741,8747,1
2741,9045,1
2741,9207,1
2741,9820,1
2741,10269,1
2741,10647,1
2741,10499,1
2741,9746,1
2741,9054,1
2741,8752,1
2741,7770,1
2741,7654,1
2741,7550,1
2741,7264,1
2741,6416,1
2741,5934,1
2741,4711,1
2741,4629,1
2741,4157,1
2741,3877,1
2741,3257,1
2741,3113,1
2741,2987,1
2741,2927,1
2741,4852,1
2741,4218,1
2741,5104,1
2742,9881,1
2744,9859,1
2745,7023,2
2745,7031,1
2745,9301,1
2745,9429,1
2745,7104,2
2745,6242,1
2745,5071,2
2745,3943,2
2745,3923,1
2745,3883,2
2745,3163,2
2745,2909,1
2746,9855,1
2747,6645,1
2747,8337,1
2747,8595,1
2747,9170,1
2747,9168,1
2747,7824,1
2747,5506,1
2748,9855,1
2749,10272,1
2750,9855,1
2750,9038,1
2750,4957,1
2750,4175,1
2751,6077,1
2751,7661,2
2751,9011,1
2751,5102,1
2752,9856,1
2752,8184,1
2753,6369,1
2753,6719,1
2753,8055,1
2753,9685,1
2753,9438,1
2753,6904,1
2753,4877,1
2754,9856,1
2754,7074,1
2754,3765,1
2755,7400,1
2756,9850,1
2757,7235,1
2757,6696,1
2757,4106,1
2758,9845,1
2760,9838,1
2761,7137,2
2761,8273,1
2761,8429,2
2761,9712,1
2761,9152,1
2762,9835,1
2763,6775,1
2763,7133,1
2763,7279,1
2763,7625,1
2763,8483,1
2763,8717,1
2763,8887,1
2763,8925,1
2763,9880,1
2763,9878,1
2763,8412,1
2763,8280,1
2763,8234,1
2763,8162,1
2763,6118,1
2763,5584,1
2763,5558,1
2763,5512,1
2763,5464,1
2763,5418,1
2763,5380,1
2763,5241,1
2763,4921,1
2763,4653,1
2763,4349,1
2763,3383,1
2764,9831,1
2764,5778,1
2765,6067,1
2765,8543,1
2765,9034,1
2765,8600,1
2765,8530,1
2765,8516,1
2765,8088,1
2765,5265,1
2765,5245,1
2765,4117,1
2765,3249,1
2765,2813,1
2766,9828,1
2766,7568,1
2766,3669,1
2766,3501,1
2766,3445,1
2767,8167,1
2767,5100,1
2768,9821,1
2769,6505,1
2770,9821,1
2771,7763,1
2771,8785,1
2771,8823,1
2771,9860,1
2771,9496,1
2771,9222,1
2771,8280,1
2771,5892,1
2771,5714,1
2771,5125,1
2771,5087,1
2771,5053,1
2771,5015,1
2771,4823,1
2771,4465,1
2771,4441,1
2771,4259,1
2772,9821,1
2773,5981,1
2773,9877,1
2773,8912,1
2773,6458,1
2773,4829,1
2773,5096,1
2773,4548,1
2773,5098,1
2774,9814,1
2774,6534,1
2775,5987,1
2775,7619,1
2775,7697,1
2775,8887,1
2775,8925,1
2775,9097,1
2775,9129,1
2775,9880,1
2775,9458,1
2775,9228,1
2775,9040,1
2775,5317,1
2775,4229,1
2775,4007,1
2775,3361,1
2775,2803,1
2776,9802,1
2777,6739,1
2777,7372,1
2777,6774,1
2778,9794,1
2779,8865,1
2779,9692,1
2780,9791,1
2781,5939,1
2781,6651,1
2781,7331,1
2781,7999,1
2781,8547,1
2781,10360,1
2781,10061,1
2781,10021,1
2781,9838,1
2781,8406,1
2781,7856,1
2781,6054,1
2781,5081,1
2781,2875,1
2781,4212,1
2782,9791,1
2782,6012,1
2783,6355,1
2783,10033,1
2784,9791,1
2785,9569,1
2785,9571,1
2785,9468,1
2785,8890,1
2785,6628,1
2785,5255,1
2785,3465,1
2785,3267,1
2786,9791,1
2787,9126,1
2787,8164,1
2787,4773,1
2787,3457,1
2787,5092,1
2787,5094,1
2788,9786,1
2790,9786,1
2791,7948,1
2791,4564,1
2792,9775,1
2792,7050,1
2792,3689,1
2793,4367,1
2794,9775,1
2795,8871,1
2795,9908,1
2796,9759,1
2796,8730,1
2796,8688,1
2798,9750,1
2800,9746,1
2801,6815,1
2801,7697,1
2801,8209,1
2801,5534,1
2801,4669,1
2802,9734,1
2802,7252,1
2802,3597,1
2803,5987,1
2803,6079,1
2803,6315,1
2803,6613,1
2803,6705,1
2803,7697,1
2803,8209,1
2803,8827,1
2803,8887,1
2803,9097,1
2803,9880,1
2803,10170,1
2803,9760,1
2803,9458,1
2803,9040,1
2803,8394,1
2803,8310,1
2803,7642,1
2803,6880,1
2803,6164,1
2803,5317,1
2803,4459,1
2803,4291,1
2803,4007,1
2803,3875,1
2803,3361,1
2803,3289,1
2804,9732,1
2804,6646,1
2804,4671,1
2805,6289,1
2805,6501,1
2805,4965,1
2805,4867,2
2805,2887,1
2805,5090,1
2806,9732,1
2807,9129,1
2807,3165,1
2808,9727,1
2809,5947,1
2809,6167,1
2809,6611,2
2809,6719,2
2809,6865,2
2809,7073,2
2809,7933,1
2809,7975,1
2809,8373,1
2809,8421,1
2809,8437,1
2809,8707,2
2809,8803,2
2809,8901,1
2809,10387,1
2809,10332,1
2809,10317,1
2809,10148,1
2809,9938,1
2809,8358,2
2809,8056,2
2809,7974,1
2809,6028,1
2809,5778,1
2809,5492,1
2809,5287,1
2809,4621,1
2809,4151,1
2809,4101,1
2809,4067,1
2810,9727,1
2811,8717,1
2811,5145,1
2811,4137,1
2811,4768,1
2812,9727,1
2813,5265,1
2814,9724,1
2815,5947,1
2815,6611,1
2816,9724,1
2817,5589,1
2817,8756,1
2817,4449,1
2817,3067,1
2818,9724,1
2819,4339,1
2820,9724,1
2821,8466,1
2821,5088,1
2822,9724,1
2823,7621,1
2823,8839,1
2823,9033,1
2824,9718,1
2824,7156,1
2826,9718,1
2827,8025,1
2827,6056,1
2827,4049,1
2828,9718,1
2828,7156,1
2829,6365,1
2830,9710,1
2830,3201,1
2832,9710,1
2832,7068,1
2834,9710,1
2835,8091,1
2835,10036,1
2835,5229,1
2836,9700,1
2837,6439,1
2837,8245,1
2837,8369,1
2837,9904,1
2837,8800,1
2837,8592,1
2837,8358,1
2837,7896,1
2837,5986,1
2837,5666,1
2837,4807,1
2837,4765,1
2838,9691,1
2838,5980,1
2839,7675,1
2839,2991,1
2839,5086,1
2840,9691,1
2840,5980,1
2841,5449,1
2841,10259,1
2841,5084,1
2842,9686,1
2843,6815,1
2843,7697,1
2843,8209,1
2843,8709,1
2843,9231,1
2843,9435,1
2843,9869,1
2843,5534,1
2843,4669,1
2843,3247,1
2843,2909,1
2844,9686,1
2845,8749,1
2845,8987,1
2845,9802,1
2845,7836,1
2845,5910,1
2845,4777,1
2846,9682,1
2847,9442,1
2847,4941,1
2848,9671,1
2850,9672,1
2851,10193,1
2852,9668,1
2853,4545,1
2854,9659,1
2856,9642,1
2857,5609,1
2857,9153,1
2857,10566,1
2857,5082,1
2858,9642,1
2858,9419,1
2858,5630,1
2859,8821,1
2859,9034,1
2859,4077,1
2859,5080,1
2860,9620,1
2861,8010,1
2862,9614,1
2863,6287,1
2863,10233,1
2863,9158,1
2863,7898,1
2863,7778,1
2863,6020,1
2863,5235,1
2863,4523,1
2863,3389,1
2863,3056,1
2863,3058,1
2864,9592,1
2865,5495,1
2865,5961,1
2865,8109,1
2865,9298,1
2865,7732,1
2865,6036,1
2865,4447,1
2865,3891,1
2865,4846,1
2866,9580,1
2867,7697,1
2867,7316,1
2867,4061,1
2867,3433,1
2867,4926,1
2868,9576,1
2869,6639,1
2869,8169,1
2869,8191,1
2869,10237,1
2869,10171,1
2869,9344,1
2869,6000,1
2869,4905,1
2869,3585,1
2869,3537,1
2869,3393,1
2869,5078,1
2870,9571,1
2871,3699,1
2871,3235,1
2872,9571,1
2872,9462,1
2872,8034,1
2872,6898,1
2872,3229,1
2873,6231,1
2873,7625,1
2873,8297,1
2873,8329,1
2873,9648,1
2873,9244,1
2873,9176,1
2873,8366,1
2873,8354,1
2873,6990,1
2873,5646,1
2873,4925,1
2873,4769,1
2873,4197,1
2873,4165,1
2873,3940,1
2874,9560,1
2874,6406,1
2875,5939,2
2875,6107,1
2875,6351,2
2875,6489,1
2875,6583,1
2875,6615,2
2875,6717,1
2875,7037,1
2875,7419,1
2875,7679,1
2875,7757,1
2875,7831,1
2875,7985,1
2875,7999,1
2875,8489,1
2875,8547,1
2875,8637,1
2875,8847,1
2875,8877,1
2875,10360,1
2875,10061,1
2875,10021,1
2875,9766,1
2875,9118,1
2875,8504,1
2875,8474,1
2875,7856,1
2875,7430,1
2875,6030,1
2875,5884,1
2875,5574,1
2875,4541,1
2875,4383,1
2875,4353,1
2875,4281,1
2875,4253,1
2875,4219,1
2875,4103,1
2875,4021,1
2875,3311,1
2875,2975,1
2876,9552,1
2878,9550,1
2878,8586,1
2879,8601,1
2879,5076,1
2880,9550,1
2880,4369,1
2881,10323,1
2881,5812,1
2882,9550,1
2883,6079,1
2883,6601,1
2883,6863,1
2883,6901,1
2883,7133,1
2883,7625,1
2883,8717,1
2883,8909,1
2883,10300,1
2883,10176,1
2883,9668,1
2883,9100,1
2883,8856,1
2883,8544,1
2883,8182,1
2883,8138,1
2883,7776,1
2883,6146,1
2883,6118,1
2883,5572,1
2883,5350,1
2883,4881,1
2883,4507,1
2883,4349,1
2883,4165,1
2883,4079,1
2884,9548,1
2885,9791,1
2885,6180,1
2885,3516,1
2886,9529,1
2887,6289,1
2887,7133,1
2887,8706,1
2887,8182,1
2887,7776,1
2887,6118,1
2887,4965,1
2888,9519,1
2889,8091,1
2889,8367,1
2890,9519,1
2891,2901,1
2892,9519,1
2893,6303,1
2893,8177,1
2893,9136,1
2893,8200,1
2893,4787,1
2894,9516,1
2895,6375,1
2895,6893,1
2895,7749,1
2895,5072,1
2895,5074,1
2896,9516,1
2897,8595,1
2898,9516,1
2900,9516,1
2902,9516,1
2903,7447,1
2903,8198,1
2903,5702,1
2904,9516,1
2905,6087,1
2905,6929,1
2905,7633,1
2905,8073,1
2905,8579,1
2905,9500,1
2905,9272,1
2905,8142,1
2905,7982,1
2905,5748,1
2905,5093,1
2905,4913,1
2905,4313,1
2906,9509,1
2906,9008,1
2906,8378,1
2907,10112,1
2908,9509,1
2909,6049,1
2909,6077,1
2909,6113,1
2909,6247,1
2909,6267,1
2909,6381,1
2909,6417,1
2909,6615,1
2909,6807,1
2909,7031,1
2909,7211,1
2909,7325,1
2909,7553,1
2909,7625,1
2909,7697,1
2909,7997,1
2909,8101,1
2909,8391,1
2909,8437,1
2909,8461,1
2909,8803,1
2909,8855,1
2909,8873,1
2909,9231,1
2909,9281,1
2909,9301,1
2909,9429,1
2909,9435,1
2909,9714,1
2909,9879,1
2909,10376,1
2909,10332,1
2909,10308,1
2909,10294,1
2909,10164,1
2909,10158,1
2909,10148,1
2909,10096,1
2909,10021,1
2909,9984,1
2909,9832,1
2909,9682,1
2909,9609,1
2909,9324,1
2909,9230,1
2909,9146,1
2909,8928,1
2909,8788,1
2909,8742,1
2909,8676,1
2909,8574,1
2909,8480,1
2909,8476,1
2909,8404,1
2909,8368,1
2909,8332,1
2909,8260,1
2909,8228,1
2909,8130,1
2909,8090,1
2909,7830,1
2909,7142,1
2909,7104,1
2909,6912,1
2909,6908,1
2909,6556,1
2909,6072,1
2909,6028,1
2909,5846,1
2909,5802,1
2909,5768,1
2909,5668,1
2909,5528,1
2909,5524,1
2909,5414,1
2909,5213,1
2909,5165,1
2909,5131,1
2909,5115,1
2909,5071,1
2909,5057,1
2909,5051,1
2909,4873,1
2909,4825,1
2909,4763,1
2909,4561,1
2909,4473,1
2909,4325,1
2909,4191,1
2909,4181,1
2909,4121,1
2909,4025,1
2909,3345,1
2909,3319,1
2909,3247,1
2909,5070,1
2910,9492,1
2910,7398,1
2912,9489,1
2913,9438,1
2913,8012,1
2913,5068,1
2914,9484,1
2915,3104,1
2916,9484,1
2917,5721,1
2918,9484,1
2918,6610,1
2919,6333,1
2919,10337,1
2919,10596,1
2919,8954,1
2919,8860,1
2919,7700,2
2919,7174,1
2919,7088,1
2919,7074,1
2919,6224,1
2919,4351,1
2919,3911,1
2919,3047,2
2920,9482,1
2920,9294,1
2921,5066,1
2922,9479,1
2924,9476,1
2924,5249,1
2925,10383,1
2926,9476,1
2928,9472,1
2928,7102,1
2929,9515,1
2930,9470,1
2930,5356,1
2931,5789,1
2931,9441,1
2931,10395,1
2931,10562,1
2931,10556,1
2931,7704,1
2931,7556,1
2931,6550,1
2931,6350,1
2931,3823,1
2931,3555,1
2931,3455,1
2931,3307,1
2931,3143,1
2931,3041,1
2932,9468,1
2932,6510,1
2933,5493,1
2933,10292,1
2933,9740,1
2933,6940,1
2934,9462,1
2935,5541,1
2935,10471,1
2935,10454,1
2935,7640,1
2935,6692,1
2935,3739,1
2935,2983,1
2936,9454,1
2937,10546,1
2937,10082,1
2937,9382,1
2937,6858,1
2937,5064,1
2938,9445,1
2939,7820,1
2939,7132,1
2939,3441,1
2939,5062,1
2940,9436,1
2941,9024,1
2941,6026,1
2942,9431,1
2943,7040,1
2944,9428,1
2944,8616,1
2945,5903,1
2945,6506,1
2945,6186,1
2945,5972,1
2945,3147,1
2946,9426,1
2947,10320,1
2948,9426,1
2948,8334,1
2949,6562,1
2949,6354,1
2949,4154,1
2950,9412,1
2952,9412,1
2953,10667,1
2953,5060,1
2954,9410,1
2955,7374,1
2955,3687,1
2955,3209,1
2955,3033,1
2955,2981,1
2955,5054,1
2956,9406,1
2956,3947,1
2958,9400,1
2959,5816,1
2959,3003,1
2959,5048,1
2959,5050,1
2960,9386,1
2961,10567,1
2961,8348,1
2961,6514,1
2961,4943,1
2961,3645,1
2962,9376,1
2963,10347,1
2963,10563,1
2963,5900,1
2963,4795,1
2963,3837,1
2964,9358,1
2964,3865,1
2966,9348,1
2966,8030,1
2966,3457,1
2967,5443,1
2967,9710,1
2967,4631,1
2967,3851,1
2967,3803,2
2968,9338,1
2969,3187,1
2969,5006,1
2970,9335,1
2971,10552,1
2971,7424,1
2972,9314,1
2973,5347,1
2973,7560,1
2973,3037,1
2974,9290,1
2974,6396,1
2975,7885,1
2975,10066,1
2975,10021,1
2975,7430,1
2975,6490,1
2975,6478,1
2975,3429,1
2976,9288,1
2978,9288,1
2979,8657,1
2979,10466,1
2979,7114,1
2979,6486,1
2979,3589,1
2979,5058,1
2980,9288,1
2981,7747,1
2981,9707,1
2981,10103,1
2981,10516,1
2981,7374,1
2981,3687,1
2981,5054,1
2981,5056,1
2982,9288,1
2983,10490,1
2983,5052,1
2984,9284,1
2984,5460,1
2986,9276,1
2986,7802,1
2987,3999,1
2988,9258,1
2989,8363,1
2989,8717,1
2989,10203,1
2989,5512,1
2989,5317,1
2989,3127,1
2990,9258,1
2992,9256,1
2993,7928,1
2993,7402,1
2993,7070,1
2994,9256,1
2995,6319,1
2995,3861,1
2996,9246,1
2998,9239,1
2999,9380,1
2999,8770,1
2999,7960,1
2999,7526,1
2999,6518,1
2999,6290,1
2999,5329,1
2999,3391,1
2999,3029,1
3000,9239,1
3000,7116,1
3001,9107,1
3001,10505,1
3001,7618,1
3001,3963,1
3001,3662,1
3002,9239,1
3003,5505,1
3003,9638,1
3003,10650,1
3003,7626,1
3003,7328,1
3003,6134,1
3003,5816,1
3003,5319,1
3003,4317,1
3003,3681,1
3003,5046,1
3003,5048,1
3003,5050,1
3004,9239,1
3005,5385,1
3005,8704,1
3005,3569,1
3006,9234,1
3008,9230,1
3009,7641,1
3009,7817,1
3009,8983,1
3009,7352,1
3009,7174,1
3009,3327,1
3009,3167,1
3010,9228,1
3010,8934,1
3010,8596,1
3012,9228,1
3013,8567,1
3014,9228,1
3015,8392,1
3015,5030,1
3016,9210,1
3018,9202,1
3018,6954,1
3018,4139,1
3019,10560,1
3019,10672,1
3019,7222,1
3019,5279,1
3019,3901,1
3020,9198,1
3020,7892,1
3021,9171,1
3022,9194,1
3023,6834,1
3023,3153,1
3023,4020,1
3024,9186,1
3025,3628,1
3026,9186,1
3027,5599,1
3027,5679,1
3027,7637,1
3027,9387,1
3027,9764,1
3027,7532,1
3027,7362,1
3027,7012,1
3027,3552,1
3028,9186,1
3028,4435,1
3029,8021,1
3029,10626,1
3029,9380,1
3029,7960,1
3029,7746,1
3029,7526,1
3029,6290,1
3029,5329,1
3029,3391,1
3030,9178,1
3031,10567,1
3031,4943,1
3031,3645,1
3032,9178,1
3032,8378,1
3034,9178,1
3036,9176,1
3037,5347,1
3037,8256,1
3037,6588,1
3037,6346,1
3037,6038,1
3037,3767,1
3038,9176,1
3039,6061,1
3040,9176,1
3041,10556,1
3041,6350,1
3041,3823,1
3042,9176,1
3042,7294,1
3043,10249,1
3043,6396,1
3044,9170,1
3045,6595,1
3045,10452,1
3045,3823,1
3045,3057,1
3045,5044,1
3046,9170,1
3047,5697,1
3047,5709,1
3047,5871,1
3047,6033,1
3047,7285,1
3047,7701,1
3047,8203,1
3047,8727,1
3047,9129,1
3047,9796,1
3047,9830,1
3047,9853,1
3047,10146,1
3047,10337,1
3047,10477,1
3047,10600,1
3047,9566,1
3047,8954,1
3047,8860,1
3047,8294,1
3047,7944,1
3047,7878,1
3047,7688,1
3047,7660,2
3047,7296,2
3047,7266,1
3047,7260,1
3047,7218,1
3047,7174,1
3047,7172,2
3047,7088,1
3047,7074,1
3047,6974,1
3047,6864,1
3047,6422,1
3047,6404,1
3047,6224,1
3047,6140,1
3047,5690,1
3047,5207,1
3047,4577,1
3047,4573,1
3047,3945,1
3047,3927,1
3047,3701,2
3047,3323,1
3047,3804,1
3048,9170,1
3050,9166,1
3051,5583,1
3051,6391,1
3051,9594,1
3051,8284,1
3051,7822,1
3051,6412,1
3051,3983,1
3051,3941,1
3051,5040,1
3051,5042,1
3052,9164,1
3052,5059,1
3053,6919,1
3054,9158,1
3056,9158,1
3058,9158,1
3058,5235,1
3060,9154,1
3061,6539,1
3061,9077,1
3061,9570,1
3061,9727,1
3061,9382,1
3061,8470,1
3061,7218,1
3061,6558,1
3061,3275,1
3061,3147,1
3061,3318,1
3062,9154,1
3064,9140,1
3066,9134,1
3068,9132,1
3068,3575,1
3069,7095,1
3069,9103,1
3069,9309,1
3069,4577,1
3070,9128,1
3072,9122,1
3073,9117,1
3074,9122,1
3075,10098,1
3075,7750,1
3075,7428,1
3076,9114,1
3076,8734,1
3076,4545,1
3077,9695,1
3078,9112,1
3079,6631,1
3079,10276,1
3079,10523,1
3079,10668,1
3079,7576,1
3079,3463,1
3079,3427,1
3079,5038,1
3080,9110,1
3081,8051,1
3081,6468,1
3081,5034,1
3081,5036,1
3082,9110,1
3084,9108,1
3085,5355,1
3085,5407,1
3085,5627,1
3085,5753,1
3085,5769,1
3085,5851,1
3085,6015,1
3085,6675,1
3085,7217,1
3085,7957,1
3085,9319,1
3085,9453,1
3085,9497,1
3085,9507,1
3085,9621,1
3085,9629,1
3085,10006,1
3085,10070,1
3085,10114,1
3085,10306,1
3085,10321,1
3085,10581,1
3085,9502,1
3085,8672,1
3085,8112,1
3085,7888,1
3085,7656,1
3085,7082,1
3085,7064,1
3085,6962,1
3085,6604,1
3085,6556,1
3085,6398,1
3085,6292,1
3085,6234,1
3085,5219,1
3085,5071,1
3085,3969,1
3085,3893,1
3085,3891,1
3085,3821,1
3085,3783,1
3085,3769,1
3085,3763,1
3085,3709,1
3085,3661,1
3085,3629,1
3085,3479,1
3085,3305,1
3085,3175,1
3085,3145,1
3085,5026,1
3085,5028,1
3085,5030,1
3085,5032,1
3086,9106,1
3087,9179,1
3087,7076,1
3087,5478,1
3087,3547,1
3088,9102,1
3089,7220,1
3089,4097,1
3089,5024,1
3090,9102,1
3091,7641,1
3092,9100,1
3092,6144,1
3092,4851,1
3093,5987,1
3093,6209,1
3093,7271,1
3093,8209,1
3093,9301,1
3093,9541,1
3093,9869,1
3093,10412,1
3093,10447,1
3093,8764,1
3093,8204,1
3093,6550,1
3093,6298,1
3093,4811,1
3093,4323,1
3093,4283,1
3093,3823,1
3094,9100,1
3095,5553,1
3095,5579,1
3095,10593,1
3095,7530,1
3095,3823,1
3096,9086,1
3097,5721,1
3097,9778,1
3097,9520,1
3097,6910,1
3097,5636,1
3097,5175,1
3098,9084,1
3098,6016,1
3099,3861,1
3100,9076,1
3102,9060,1
3103,9936,1
3103,8348,1
3103,6836,1
3103,6516,1
3103,6462,1
3103,3787,1
3103,5022,1
3104,9060,1
3104,7416,1
3105,9710,1
3105,7346,1
3105,5850,1
3105,4837,1
3106,9058,1
3107,9415,1
3107,3121,1
3107,5020,1
3108,9054,1
3109,5383,1
3109,5887,1
3109,6743,1
3109,7773,1
3109,8447,1
3109,9273,1
3109,10141,1
3109,10443,1
3109,9342,1
3109,8442,1
3109,8302,1
3109,7614,1
3109,6958,1
3109,6378,1
3109,6318,1
3109,6220,1
3109,5101,1
3109,4245,1
3109,4201,1
3109,3827,1
3110,9054,1
3111,7264,1
3111,3816,1
3112,9054,1
3113,6866,1
3113,3719,1
3114,9054,1
3116,9054,1
3117,5401,1
3117,5561,1
3117,6363,1
3117,8796,1
3117,8166,1
3117,8040,1
3117,7544,1
3117,7088,1
3117,6886,1
3117,6388,1
3117,3977,1
3117,3533,1
3118,9050,1
3119,5353,1
3119,6379,1
3119,6997,1
3119,7653,1
3119,8371,1
3119,8717,1
3119,8959,1
3119,5888,1
3119,5564,1
3119,4961,1
3119,4797,1
3119,4323,1
3120,9048,1
3122,9048,1
3123,5639,1
3123,9498,1
3123,8016,1
3123,6744,1
3123,3498,1
3124,9040,1
3125,4886,1
3126,9036,1
3126,4595,1
3126,3759,1
3127,10203,1
3128,9034,1
3128,8088,1
3129,9658,1
3129,6594,1
3129,4915,1
3129,4277,1
3129,5018,1
3130,9034,1
3131,9835,1
3131,3299,1
3132,9034,1
3133,7161,1
3133,7165,1
3133,9723,1
3133,9162,1
3133,5720,1
3134,9034,1
3135,5885,1
3136,9034,1
3137,5561,1
3137,9175,1
3138,9034,1
3139,3711,1
3139,4892,1
3140,9022,1
3141,10671,1
3142,9018,1
3143,7358,1
3143,6648,1
3143,3285,1
3143,3199,1
3144,9012,1
3145,9502,1
3145,7064,1
3146,9010,1
3147,5903,1
3147,5959,1
3147,6673,1
3147,8727,1
3147,9077,1
3147,9133,1
3147,9727,1
3147,7878,1
3147,7462,1
3147,7218,1
3147,6626,1
3147,6506,1
3147,5972,1
3147,3355,1
3147,3275,1
3147,5014,1
3147,5016,1
3148,9010,1
3148,8094,1
3148,4333,1
3149,4299,1
3150,9002,1
3151,9263,1
3151,10543,1
3151,10595,1
3151,9186,1
3151,3761,1
3152,8998,1
3153,9377,1
3153,6834,1
3154,8998,1
3156,8998,1
3158,8998,1
3159,9143,1
3159,9317,1
3159,10411,1
3159,10554,1
3159,8752,1
3159,4625,1
3159,5010,1
3159,5012,1
3160,8994,1
3162,8984,1
3163,7023,2
3163,7031,1
3163,9281,1
3163,9301,1
3163,9429,1
3163,9879,1
3163,10577,1
3163,7104,2
3163,7046,2
3163,6242,1
3163,5071,2
3163,4191,1
3163,3943,2
3163,3923,1
3163,3921,1
3163,3883,2
3164,8980,1
3166,8972,1
3166,6440,1
3167,5625,1
3167,5691,1
3167,7641,1
3167,7817,1
3167,9149,1
3167,9219,1
3167,9287,1
3167,9913,1
3167,10488,1
3167,10673,1
3167,9727,1
3167,9144,1
3167,8994,1
3167,7352,1
3167,7174,1
3167,7142,1
3167,7046,1
3167,6694,1
3167,6556,1
3167,6196,1
3167,4277,1
3167,3947,1
3167,3569,1
3167,3327,1
3167,3315,1
3168,8972,1
3169,8031,1
3169,10435,1
3169,10514,1
3169,6508,1
3169,3595,1
3170,8972,1
3171,3885,1
3172,8954,1
3172,7804,2
3173,6798,1
